Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Biology,Genotype,FAC,TG,Group,Max_Intensity,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,Mouse,SLBG_group
[TG(52:5)]_FA16:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,760.7,599.5,12.33,2195.0,cortex,5xFAD,FA16:1,TG(52:5),178,2195.0,12.333916666666667,0.06608333333333327,326.0,318.0,0.12,FAD189_M1,27
[TG(52:5)]_FA16:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.28,280.0,dienc,5xFAD,FA16:1,TG(52:5),156,586.0,12.237483333333333,0.16251666666666686,41.0,40.0,0.0,DOD93_F4,17
[TG(52:5)]_FA16:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.28,564.0,dienc,5xFAD,FA16:1,TG(52:5),158,906.0,12.237216666666667,0.1627833333333335,41.0,53.0,0.0,FAD185_M1,22
[TG(52:5)]_FA16:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.19,591.0,dienc,5xFAD,FA16:1,TG(52:5),159,591.0,12.193083333333334,0.20691666666666642,38.0,18.0,0.0,FAD185_M3,25
[TG(52:5)]_FA16:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,788.7,599.5,12.33,5355.0,dienc,5xFAD,FA16:1,TG(52:5),160,5355.0,12.326316666666667,0.07368333333333332,529.0,528.0,0.07,FAD189_M1,28
[TG(52:5)]_FA16:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,760.7,599.5,12.38,640.0,dienc,5xFAD,FA16:1,TG(52:5),184,640.0,12.378366666666667,0.021633333333333837,56.0,39.0,0.07,FAD189_M1,28
[TG(52:5)]_FA16:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-7,788.7,599.5,12.33,603.0,hippo,5xFAD,FA16:1,TG(52:5),164,603.0,12.326316666666667,0.07368333333333332,37.0,75.0,0.0,FAD185_M1,23
[TG(52:5)]_FA16:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-7,788.7,599.5,12.33,934.0,hippo,5xFAD,FA16:1,TG(52:5),166,934.0,12.326033333333333,0.07396666666666718,104.0,116.0,0.0,FAD189_M1,29
[TG(50:3)]_FA18:1,11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.49,2048.0,cereb,5xFAD,FA18:1,TG(50:3),73,2048.0,13.58205,0.1479499999999998,570.0,551.0,,DOD94_F4,3
[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.49,695.0,cereb,5xFAD,FA18:1,TG(50:3),74,695.0,13.937283333333333,0.20728333333333282,109.0,145.0,,FAD185_M1,7
[TG(50:3)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-10,722.7,547.5,13.58,408.0,cereb,5xFAD,FA18:1,TG(50:3),3,408.0,13.583216666666667,0.1467833333333335,78.0,60.0,,FAD185_M3,11
[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,736.7,547.5,13.67,3350.0,cereb,5xFAD,FA18:1,TG(50:3),76,3350.0,13.670850000000002,0.059149999999998926,797.0,845.0,,FAD189_M1,12
[TG(50:3)]_FA18:1,11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.8,967.0,cortex,5xFAD,FA18:1,TG(50:3),78,967.0,13.804066666666667,0.07406666666666695,135.0,118.0,,DOD93_F4,0
[TG(50:3)]_FA18:1,11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.58,1122.0,cortex,5xFAD,FA18:1,TG(50:3),79,1122.0,13.582016666666668,0.14798333333333247,243.0,246.0,,DOD94_F4,4
[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.58,851.0,cortex,5xFAD,FA18:1,TG(50:3),80,851.0,13.58205,0.1479499999999998,194.0,194.0,,FAD185_M1,8
[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,736.7,547.5,13.63,4647.0,cortex,5xFAD,FA18:1,TG(50:3),82,4647.0,13.626416666666668,0.10358333333333292,1068.0,1106.0,,FAD189_M1,13
[TG(50:3)]_FA18:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.58,585.0,dienc,5xFAD,FA18:1,TG(50:3),84,654.0,13.537616666666667,0.1923833333333338,131.0,159.0,,DOD93_F4,1
[TG(50:3)]_FA18:1,11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.76,505.0,dienc,5xFAD,FA18:1,TG(50:3),85,505.0,13.75965,0.029650000000000176,244.0,356.0,,DOD94_F4,5
[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.58,676.0,dienc,5xFAD,FA18:1,TG(50:3),86,676.0,13.582033333333333,0.14796666666666702,155.0,162.0,,FAD185_M1,9
[TG(50:3)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.63,1179.0,dienc,5xFAD,FA18:1,TG(50:3),88,1179.0,13.62645,0.10355000000000025,221.0,238.0,,FAD189_M1,14
[TG(50:3)]_FA18:1,11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,736.7,547.5,13.72,689.0,dienc,5xFAD,FA18:1,TG(50:3),89,689.0,13.715266666666666,0.014733333333333931,109.0,112.0,,FAD189_M2,15
[TG(50:3)]_FA18:1,11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,736.7,547.5,13.8,679.0,hippo,5xFAD,FA18:1,TG(50:3),90,679.0,13.804066666666667,0.07406666666666695,424.0,543.0,,DOD93_F4,2
[TG(50:3)]_FA18:1,11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,736.7,547.5,13.8,468.0,hippo,5xFAD,FA18:1,TG(50:3),91,468.0,13.804066666666667,0.07406666666666695,76.0,114.0,,DOD94_F4,6
[TG(50:3)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,736.7,547.5,13.76,717.0,hippo,5xFAD,FA18:1,TG(50:3),92,717.0,13.759683333333333,0.02968333333333284,138.0,168.0,,FAD185_M1,10
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,967.0,cereb,5xFAD,FA18:1,TG(54:5),360,967.0,13.480633333333333,0.1593666666666671,53.0,65.0,,DOD93_F4,31
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,3508.0,cereb,5xFAD,FA18:1,TG(54:5),361,3508.0,13.480633333333333,0.1593666666666671,471.0,475.0,,DOD94_F4,35
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,1967.0,cereb,5xFAD,FA18:1,TG(54:5),362,1967.0,13.480616666666668,0.15938333333333254,151.0,168.0,,FAD185_M1,39
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,877.0,cereb,5xFAD,FA18:1,TG(54:5),363,1339.0,13.436466666666668,0.20353333333333268,91.0,75.0,,FAD185_M3,43
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,816.7,599.5,13.61,653.0,cereb,5xFAD,FA18:1,TG(54:5),340,942.0,13.516766666666667,0.1232333333333333,78.0,67.0,42.57,FAD189_M1,45
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.53,24908.0,cereb,5xFAD,FA18:1,TG(54:5),364,24908.0,13.525033333333335,0.11496666666666577,2872.0,2852.0,42.57,FAD189_M1,45
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,788.7,599.5,13.48,1097.0,cereb,5xFAD,FA18:1,TG(54:5),365,1097.0,13.480883333333335,0.1591166666666659,120.0,136.0,,FAD189_M2,49
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.53,1047.0,cortex,5xFAD,FA18:1,TG(54:5),366,1047.0,13.525300000000001,0.11469999999999914,125.0,161.0,,DOD93_F4,32
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,1140.0,cortex,5xFAD,FA18:1,TG(54:5),367,1140.0,13.480866666666667,0.15913333333333313,107.0,118.0,,DOD94_F4,36
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.48,4133.0,cortex,5xFAD,FA18:1,TG(54:5),368,4133.0,13.480633333333333,0.1593666666666671,267.0,276.0,,FAD185_M1,40
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,816.7,599.5,13.56,644.0,cortex,5xFAD,FA18:1,TG(54:5),346,1006.0,13.51675,0.12325000000000053,81.0,60.0,60.1,FAD189_M1,46
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,788.7,599.5,13.52,25526.0,cortex,5xFAD,FA18:1,TG(54:5),370,25526.0,13.525,0.11500000000000021,3728.0,3606.0,60.1,FAD189_M1,46
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,1571.0,dienc,5xFAD,FA18:1,TG(54:5),372,1571.0,13.480616666666668,0.15938333333333254,149.0,169.0,,DOD93_F4,33
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.66,640.0,dienc,5xFAD,FA18:1,TG(54:5),373,640.0,13.6585,0.018499999999999517,85.0,112.0,,DOD94_F4,37
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,2224.0,dienc,5xFAD,FA18:1,TG(54:5),374,2224.0,13.480883333333335,0.1591166666666659,236.0,248.0,,FAD185_M1,41
[TG(54:5)]_FA18:1,11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.48,806.0,dienc,5xFAD,FA18:1,TG(54:5),375,806.0,13.4809,0.15910000000000046,58.0,46.0,,FAD185_M3,44
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,816.7,599.5,13.47,761.0,dienc,5xFAD,FA18:1,TG(54:5),352,761.0,13.472366666666668,0.16763333333333286,60.0,49.0,12.9,FAD189_M1,47
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.53,5131.0,dienc,5xFAD,FA18:1,TG(54:5),376,5131.0,13.52505,0.11495000000000033,614.0,632.0,12.9,FAD189_M1,47
[TG(54:5)]_FA18:1,11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,788.7,599.5,13.39,735.0,dienc,5xFAD,FA18:1,TG(54:5),377,735.0,13.391816666666667,0.24818333333333342,63.0,116.0,,FAD189_M2,50
[TG(54:5)]_FA18:1,11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.66,483.0,hippo,5xFAD,FA18:1,TG(54:5),378,483.0,13.658516666666667,0.018516666666666737,78.0,100.0,,DOD93_F4,34
[TG(54:5)]_FA18:1,11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.57,623.0,hippo,5xFAD,FA18:1,TG(54:5),379,623.0,13.569433333333334,0.07056666666666622,76.0,120.0,,DOD94_F4,38
[TG(54:5)]_FA18:1,11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.48,920.0,hippo,5xFAD,FA18:1,TG(54:5),380,920.0,13.4809,0.15910000000000046,117.0,119.0,,FAD185_M1,42
[TG(54:5)]_FA18:1,11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,788.7,599.5,13.53,1241.0,hippo,5xFAD,FA18:1,TG(54:5),382,1241.0,13.525016666666668,0.114983333333333,127.0,129.0,,FAD189_M1,48
[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.46,3179.0,cereb,5xFAD,FA18:1,TG(54:6),460,3179.0,12.459833333333334,0.07016666666666538,427.0,449.0,,FAD189_M1,51
[TG(54:6)]_FA18:1,11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,786.7,597.5,12.28,547.0,cereb,5xFAD,FA18:1,TG(54:6),461,547.0,12.282200000000001,0.24779999999999802,27.0,0.0,,FAD189_M2,53
[TG(54:6)]_FA18:1,11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,786.7,597.5,12.46,2368.0,cortex,5xFAD,FA18:1,TG(54:6),466,2368.0,12.459800000000001,0.07019999999999804,324.0,313.0,,FAD189_M1,52
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,9306.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",552,9306.0,15.877116666666668,0.11288333333333256,1534.0,1381.0,,DOD93_F4,54
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1092.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",529,1092.0,15.780083333333334,0.20991666666666653,61.0,42.0,67.14,DOD94_F4,58
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.79,15770.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",553,15770.0,15.788300000000001,0.20169999999999888,3113.0,2820.0,67.14,DOD94_F4,58
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,7610.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",554,7610.0,15.8327,0.15729999999999933,1556.0,1717.0,,FAD185_M1,62
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.74,19144.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",555,19144.0,15.743883333333335,0.24611666666666565,1446.0,1409.0,,FAD185_M3,66
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,820.7,603.5,15.78,1724.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",532,1724.0,15.780083333333334,0.20991666666666653,239.0,195.0,24.67,FAD189_M1,69
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.88,38887.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",556,38887.0,15.877116666666668,0.11288333333333256,5056.0,4810.0,24.67,FAD189_M1,69
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,792.7,603.5,15.83,3287.0,cereb,5xFAD,FA18:1,"TG(54:3), TG(55:10)",557,5308.0,15.788300000000001,0.20169999999999888,396.0,482.0,,FAD189_M2,73
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.87,449.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",534,449.0,15.868883333333335,0.12111666666666565,31.0,16.0,99.94,DOD93_F4,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,8602.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",558,8602.0,15.8771,0.11289999999999978,1914.0,1599.0,99.94,DOD93_F4,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.88,10862.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",559,10862.0,15.877083333333333,0.112916666666667,1771.0,1704.0,,DOD94_F4,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.92,5417.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",560,8081.0,15.877116666666668,0.11288333333333256,1000.0,1109.0,,FAD185_M1,63
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,820.7,603.5,15.78,1908.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",538,1908.0,15.780050000000001,0.2099499999999992,219.0,232.0,23.08,FAD189_M1,70
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,792.7,603.5,15.83,41162.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",562,41162.0,15.832683333333334,0.15731666666666655,5623.0,5354.0,23.08,FAD189_M1,70
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,792.7,603.5,16.23,1559.0,cortex,5xFAD,FA18:1,"TG(54:3), TG(55:10)",563,1559.0,16.23235,0.24235000000000007,337.0,336.0,,FAD189_M2,74
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.92,5571.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",564,6701.0,15.8771,0.11289999999999978,1063.0,1055.0,,DOD93_F4,56
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.88,7253.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",565,7253.0,15.8771,0.11289999999999978,1525.0,1163.0,,DOD94_F4,60
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.83,9956.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",566,9956.0,15.832683333333334,0.15731666666666655,1602.0,1455.0,,FAD185_M1,64
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.88,3309.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",567,3309.0,15.877116666666668,0.11288333333333256,562.0,444.0,,FAD185_M3,67
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,792.7,603.5,15.92,8434.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",568,8434.0,15.921533333333334,0.06846666666666579,1771.0,1538.0,,FAD189_M1,71
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,792.7,603.5,16.23,640.0,dienc,5xFAD,FA18:1,"TG(54:3), TG(55:10)",569,640.0,16.232366666666667,0.24236666666666729,140.0,146.0,,FAD189_M2,75
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.92,8406.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",570,8914.0,15.8771,0.11289999999999978,1169.0,1031.0,,DOD93_F4,57
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.97,7821.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",571,7821.0,15.965916666666667,0.024083333333333456,1557.0,1379.0,,DOD94_F4,61
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.97,7000.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",572,7000.0,15.965933333333334,0.024066666666666237,1088.0,1008.0,,FAD185_M1,65
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,792.7,603.5,16.23,1496.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",573,1496.0,16.232366666666667,0.24236666666666729,265.0,282.0,,FAD185_M3,68
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-7,820.7,603.5,16.09,489.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",550,489.0,16.09091666666667,0.10091666666666832,57.0,36.0,39.75,FAD189_M1,72
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.92,6433.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",574,6433.0,15.9215,0.06850000000000023,1741.0,1431.0,39.75,FAD189_M1,72
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,1493.0,hippo,5xFAD,FA18:1,"TG(54:3), TG(55:10)",575,1493.0,15.832683333333334,0.15731666666666655,277.0,349.0,,FAD189_M2,76
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,1445.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",648,1445.0,14.634316666666667,0.205683333333333,211.0,252.0,,DOD93_F4,77
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,940.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",625,940.0,14.670766666666667,0.16923333333333268,53.0,27.0,46.93,DOD94_F4,81
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.68,10918.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",649,10918.0,14.678733333333334,0.16126666666666623,1270.0,1267.0,46.93,DOD94_F4,81
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,4148.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",650,4148.0,14.634316666666667,0.205683333333333,688.0,663.0,,FAD185_M1,85
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.68,2905.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",651,2905.0,14.678716666666668,0.16128333333333167,316.0,336.0,,FAD185_M3,89
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,4105.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",628,4105.0,14.670766666666667,0.16923333333333268,300.0,281.0,22.53,FAD189_M1,91
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.72,48676.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",652,48676.0,14.723133333333333,0.11686666666666667,6516.0,6330.0,22.53,FAD189_M1,91
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,790.7,601.5,15.03,866.0,cereb,5xFAD,FA18:1,"TG(54:4), TG(55:11)",653,866.0,15.033966666666668,0.19396666666666817,160.0,153.0,,FAD189_M2,95
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.77,2699.0,cortex,5xFAD,FA18:1,"TG(54:4), TG(55:11)",654,3545.0,14.678716666666668,0.16128333333333167,378.0,379.0,,DOD93_F4,78
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,4384.0,cortex,5xFAD,FA18:1,"TG(54:4), TG(55:11)",655,4384.0,14.678700000000001,0.1612999999999989,688.0,675.0,,DOD94_F4,82
