p1-a1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\FFA_IPA_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\1.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\FFA_Blank_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\2.d
p1-a3,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\FFA_Splash_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\3.d
p1-a4,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\FFA_FAD131 M4 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\4.d
p1-a5,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\FFA_FAD131 M1 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\5.d
p1-a6,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\FFA_FAD131 M2 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\6.d
p1-a7,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\FFA_FAD173 M1 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\7.d
p1-a8,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\FFA_DOD131 M2 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\8.d
p1-a1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG14_0_IPA_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\9.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG14_0_Blank_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\10.d
p1-a3,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG14_0_Splash_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\11.d
p1-a4,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG14_0_FAD131 M4 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\12.d
p1-a5,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG14_0_FAD131 M1 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\13.d
p1-a6,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG14_0_FAD131 M2 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\14.d
p1-a7,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG14_0_FAD173 M1 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\15.d
p1-a8,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG14_0_DOD131 M2 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\16.d
p1-a1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_0_IPA_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\17.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_0_Blank_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\18.d
p1-a3,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_0_Splash_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\19.d
p1-a4,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_0_FAD131 M4 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\20.d
p1-a5,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_0_FAD131 M1 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\21.d
p1-a6,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_0_FAD131 M2 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\22.d
p1-a7,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_0_FAD173 M1 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\23.d
p1-a8,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_0_DOD131 M2 5xFAD_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\24.d
p1-a1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_1_IPA_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\25.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\TAG16_1_Blank_N1_Liver_LD_8_8_23.d
yes,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_Acylcarnitines_05-05-2022.m,D:\MassHunter\Data\caitlin_randolph\Lipid MRMs\Liver - LD\08-08-2023\26.d
