p1-a1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_IPA_clean_clean_clean_clean_N1_Brain_Region_5_9_23.d
p1-a3,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD94_F3_Female_WT_hippocampus_N1_Brain_Region_5_9_23.d
p1-a4,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD94_F3_Female_WT_cortex _N1_Brain_Region_5_9_23.d
p1-a5,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD94_F3_Female_WT_cerebellum_N1_Brain_Region_5_9_23.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\5.d
p1-a6,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD94_F3_Female_WT_diencephalon_N1_Brain_Region_5_9_23.d
p1-a7,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region_5_9_23.d
p1-a8,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD93_F4_Female_5xFAD_cortex _N1_Brain_Region_5_9_23.d
p1-b1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region_5_9_23.d
p1-b2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region_5_9_23.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\10.d
p1-b3,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region_5_9_23.d
p1-b4,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD94_F4_Female_5xFAD_cortex _N1_Brain_Region_5_9_23.d
p1-b5,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region_5_9_23.d
p1-b6,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region_5_9_23.d
p1-b7,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD185_M4_Male_WT_hippocampus_N1_Brain_Region_5_9_23.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\15.d
p1-b8,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD185_M4_Male_WT_cortex _N1_Brain_Region_5_9_23.d
p1-c1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD185_M4_Male_WT_cerebellum_N1_Brain_Region_5_9_23.d
p1-c2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD185_M4_Male_WT_diencephalon_N1_Brain_Region_5_9_23.d
p1-c3,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD184_F3_Female_WT_hippocampus_N1_Brain_Region_5_9_23.d
p1-c4,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD184_F3_Female_WT_cortex _N1_Brain_Region_5_9_23.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\20.d
p1-c5,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD184_F3_Female_WT_cerebellum_N1_Brain_Region_5_9_23.d
p1-c6,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD184_F3_Female_WT_diencephalon_N1_Brain_Region_5_9_23.d
p1-c7,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD184_F4_Female_WT_hippocampus_N1_Brain_Region_5_9_23.d
p1-c8,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD184_F4_Female_WT_cortex _N1_Brain_Region_5_9_23.d
p1-d1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD184_F4_Female_WT_cerebellum_N1_Brain_Region_5_9_23.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\25.d
p1-d2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD184_F4_Female_WT_diencephalon_N1_Brain_Region_5_9_23.d
p1-d3,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD189_M3_Male_WT_hippocampus_N1_Brain_Region_5_9_23.d
p1-d4,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD189_M3_Male_WT_cortex _N1_Brain_Region_5_9_23.d
p1-d5,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD189_M3_Male_WT_cerebellum_N1_Brain_Region_5_9_23.d
p1-d6,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD189_M3_Male_WT_diencephalon_N1_Brain_Region_5_9_23.d
p1-a2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\30.d
p1-d7,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region_5_9_23.d
p1-d8,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD189_M2_Male_5xFAD_cortex _N1_Brain_Region_5_9_23.d
p1-e1,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region_5_9_23.d
p1-e2,D:\MassHunter\methods\Lipid MRMs\Updated MRM Lipids 03-31-2023\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\caitlin_randolph\OzESI\Brain Region Data\05-09-2023\FFA_FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region_5_9_23.d
