P1-A1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\FFA_IPA_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\1.d
P1-A2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\FFA_Blank_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\2.d
p1-B1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\FFA_FAD 131 M4 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\3.d
p1-B2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\FFA_DOD73 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\4.d
p1-B3,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\FFA_FAD 173 M1 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\5.d
p1-B4,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\FFA_FAD 131 M1 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\6.d
p1-B5,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_FA_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\FFA_FAD 131 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\7.d
P1-A1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG14_0_IPA_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\8.d
P1-A2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG14_0_Blank_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\9.d
p1-B1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG14_0_FAD 131 M4 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\10.d
p1-B2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG14_0_DOD73 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\11.d
p1-B3,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG14_0_FAD 173 M1 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\12.d
p1-B4,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG14_0_FAD 131 M1 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\13.d
p1-B5,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG14_0_FAD 131 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\14.d
P1-A1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_0_IPA_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\15.d
P1-A2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_0_Blank_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\16.d
p1-B1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_0_FAD 131 M4 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\17.d
p1-B2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_0_DOD73 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\18.d
p1-B3,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_0_FAD 173 M1 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\19.d
p1-B4,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_0_FAD 131 M1 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\20.d
p1-B5,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_0_FAD 131 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\21.d
P1-A1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_1_IPA_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\22.d
P1-A2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_1_Blank_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\23.d
p1-B1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_1_FAD 131 M4 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\24.d
p1-B2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_1_DOD73 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\25.d
p1-B3,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_1_FAD 173 M1 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\26.d
p1-B4,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_1_FAD 131 M1 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\27.d
p1-B5,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG16_1_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG16_1_FAD 131 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\28.d
P1-A1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG18_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG18_0_IPA_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\29.d
P1-A2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG18_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG18_0_Blank_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\30.d
p1-B1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG18_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG18_0_FAD 131 M4 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\31.d
p1-B2,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG18_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG18_0_DOD73 M2 5xFAD LD Liver_N1_1_1.d
1,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG14_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\32.d
p1-B3,D:\\MassHunter\\methods\\Chopra MRMs - updated\\Updated MRM Lipids 03-31-2023\\MRM profiling_TAG18_0_05-10-2022.m,D:\MassHunter\Data\Chopra Lab\Caitlin Randolph\\Liver LDs\\TAG18_0_FAD 173 M1 5xFAD LD Liver_N1_1_1.d
