Purity,Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Transition,FAC,TG,Group,Cluster_Label,Max_Intensity,RT_Start,RT_End,Area,Group_Intensity,Group_Threshold,Area_DDT,Area_HW_DDT,Area_Ratio,Area_DDT_Ratio,Area_HW_DDT_Ratio
Crude,[TG(54:3)]_FA18:1,CrudeCanola_O3on_150gN3_02082023,n-7,820.7,603.6,17.98,17186.0,820.7 -> 603.6,FA18:1,"TG(54:3), TG(55:10)",66,0,17186.0,17.8,18.22,2464.0,"[326.8000183105469, 469.9000244140625, 628.2400512695312, 759.5400390625, 857.06005859375, 976.56005859375, 1286.2401123046875, 1689.9400634765625, 1797.440185546875, 1806.7200927734375, 2526.400146484375, 2735.340087890625, 3893.38037109375, 4731.2001953125, 5274.98046875, 6553.70068359375, 8280.4404296875, 8454.560546875, 10125.220703125, 12028.4609375, 12742.9208984375, 14718.7412109375, 15524.4609375, 16755.12109375, 17186.220703125]",860.0,2409.0,1682.0,4.8624188311688314,4.899128268991283,5.809155766944114
Crude,[TG(54:3)]_FA18:1,CrudeCanola_O3on_150gN3_02082023,n-9,792.6,603.6,17.98,99860.0,792.6 -> 603.6,FA18:1,"TG(54:3), TG(55:10)",69,2,99860.0,17.8,18.23,11981.0,"[1132.2601318359375, 1168.2601318359375, 1486.7401123046875, 1851.7401123046875, 2003.900146484375, 2100.980224609375, 2688.16015625, 2784.460205078125, 3175.400146484375, 3783.740234375, 4345.26025390625, 5384.62060546875, 7014.98046875, 8439.220703125, 12520.5810546875, 13954.2607421875, 22198.341796875, 23114.30078125, 34154.921875, 38082.6015625, 51208.4453125, 58160.50390625, 70948.5625, 76049.0234375, 93869.703125, 94700.3671875, 99860.1484375]",2104.0,11802.0,9771.0,4.8624188311688314,4.899128268991283,5.809155766944114
Crude,[TG(54:4)]_FA18:1,CrudeCanola_O3on_150gN3_02082023,n-7,818.7,601.6,16.09,5501.0,818.7 -> 601.6,FA18:1,"TG(54:4), TG(55:11)",75,2,5501.0,15.87,16.3,904.0,"[266.4000244140625, 294.1600341796875, 301.8600158691406, 367.1200256347656, 369.9800109863281, 370.6200256347656, 470.9000244140625, 517.760009765625, 715.1800537109375, 773.7600708007812, 912.4000854492188, 941.0400390625, 1040.9600830078125, 1323.0001220703125, 1453.380126953125, 1913.60009765625, 1958.7200927734375, 2627.22021484375, 2840.72021484375, 3430.080322265625, 3724.440185546875, 4139.96044921875, 4490.7001953125, 4812.92041015625, 4924.30029296875, 5364.04052734375, 5501.26025390625]",470.0,871.0,718.0,3.521017699115044,3.582089552238806,3.065459610027855
Crude,[TG(54:4)]_FA18:1,CrudeCanola_O3on_150gN3_02082023,n-9,790.6,601.6,16.07,27001.0,790.6 -> 601.6,FA18:1,"TG(54:4), TG(55:11)",78,0,27001.0,15.9,16.3,3183.0,"[511.0400390625, 564.300048828125, 568.820068359375, 604.5400390625, 651.7600708007812, 653.300048828125, 789.4000854492188, 1076.4801025390625, 1139.5001220703125, 1616.920166015625, 1930.420166015625, 3011.480224609375, 4062.76025390625, 4958.2802734375, 7477.34033203125, 7572.3203125, 11309.62109375, 12396.80078125, 17185.361328125, 17776.921875, 22928.361328125, 23359.7421875, 26668.3828125, 27000.62109375]",705.0,3120.0,2201.0,3.521017699115044,3.582089552238806,3.065459610027855
Crude,[TG(54:5)]_FA18:1,CrudeCanola_O3on_150gN3_02082023,n-7,816.7,599.6,14.31,1287.0,816.7 -> 599.6,FA18:1,TG(54:5),39,2,1287.0,14.2,14.35,146.0,"[262.0000305175781, 267.0000305175781, 269.34002685546875, 278.4000244140625, 307.82000732421875, 308.8800354003906, 314.0000305175781, 406.6200256347656, 414.5400390625, 453.34002685546875, 502.22003173828125, 638.1600341796875, 663.02001953125, 701.4600219726562, 773.9400634765625, 793.820068359375, 891.9400634765625, 899.320068359375, 914.5400390625, 932.5200805664062, 1005.5000610351562, 1062.340087890625, 1069.6201171875, 1080.280029296875, 1128.340087890625, 1257.2200927734375, 1287.4801025390625]",408.0,146.0,183.0,5.7465753424657535,5.260273972602739,3.748633879781421
Crude,[TG(54:5)]_FA18:1,CrudeCanola_O3on_150gN3_02082023,n-9,788.6,599.6,14.31,5259.0,788.6 -> 599.6,FA18:1,TG(54:5),42,2,5259.0,14.2,14.54,839.0,"[427.52001953125, 639.7600708007812, 716.6800537109375, 741.3800659179688, 743.9600830078125, 821.4200439453125, 999.6600952148438, 1321.7801513671875, 1773.0601806640625, 2074.420166015625, 2156.7001953125, 2189.820068359375, 2214.580078125, 2317.72021484375, 2370.1201171875, 2479.820068359375, 2762.020263671875, 3188.500244140625, 3316.740234375, 4165.16015625, 4226.98046875, 4674.7802734375, 4982.30029296875, 5177.3203125, 5259.14013671875]",841.0,768.0,686.0,5.7465753424657535,5.260273972602739,3.748633879781421
Crude,[TG(54:6)]_FA18:1,CrudeCanola_O3on_150gN3_02082023,n-7,814.7,597.6,12.03,447.0,814.7 -> 597.6,FA18:1,TG(54:6),48,0,447.0,11.78,12.19,110.0,"[130.16000366210938, 166.50001525878906, 172.62001037597656, 191.3400115966797, 192.02001953125, 192.70001220703125, 206.82000732421875, 209.00001525878906, 217.38002014160156, 220.98001098632812, 222.48001098632812, 224.0600128173828, 229.5600128173828, 272.84002685546875, 301.0000305175781, 304.02001953125, 306.1400146484375, 314.1400146484375, 319.34002685546875, 324.20001220703125, 329.260009765625, 338.780029296875, 346.52001953125, 363.52001953125, 399.0600280761719, 447.0000305175781]",291.0,117.0,160.0,1.6636363636363636,1.1196581196581197,0.775
Crude,[TG(54:6)]_FA18:1,CrudeCanola_O3on_150gN3_02082023,n-9,786.6,597.6,12.44,948.0,786.6 -> 597.6,FA18:1,TG(54:6),51,0,948.0,12.24,12.67,183.0,"[184.9600067138672, 191.260009765625, 208.90000915527344, 228.02001953125, 230.9400177001953, 231.2200164794922, 234.42001342773438, 240.5600128173828, 250.1000213623047, 264.34002685546875, 272.3800048828125, 278.70001220703125, 294.1200256347656, 332.9200134277344, 371.72003173828125, 376.58001708984375, 389.8800354003906, 404.3000183105469, 476.1200256347656, 552.1400146484375, 615.7000732421875, 628.2200317382812, 721.3800659179688, 793.6200561523438, 879.06005859375, 905.7600708007812, 947.5400390625]",331.0,131.0,124.0,1.6636363636363636,1.1196581196581197,0.775
Crude,"[TG(54:7),]_FA18:1",CrudeCanola_O3on_150gN3_02082023,n-7,812.7,595.6,11.16,336.0,812.7 -> 595.6,FA18:1,TG(54:7),57,1,336.0,10.93,11.37,82.0,"[89.60000610351562, 110.42000579833984, 110.92000579833984, 122.2800064086914, 124.40000915527344, 134.70001220703125, 144.90000915527344, 153.20001220703125, 166.4400177001953, 167.60000610351562, 178.0600128173828, 182.60000610351562, 186.54000854492188, 189.78001403808594, 191.80001831054688, 195.30001831054688, 202.20001220703125, 207.260009765625, 207.80001831054688, 209.38002014160156, 221.38002014160156, 230.24002075195312, 237.30001831054688, 248.88002014160156, 309.1400146484375, 328.96002197265625, 336.1200256347656]",224.0,35.0,44.0,0.8048780487804879,2.1142857142857143,2.272727272727273
Crude,"[TG(54:7),]_FA18:1",CrudeCanola_O3on_150gN3_02082023,n-9,784.6,595.6,10.39,323.0,784.6 -> 595.6,FA18:1,TG(54:7),60,2,323.0,10.09,10.48,66.0,"[95.40000915527344, 100.90000915527344, 104.12001037597656, 106.48001098632812, 107.48001098632812, 133.90000915527344, 135.3000030517578, 138.10000610351562, 141.24000549316406, 157.28001403808594, 157.50001525878906, 161.54000854492188, 163.40000915527344, 169.32000732421875, 176.08001708984375, 196.4600067138672, 205.80001831054688, 223.50001525878906, 230.92001342773438, 232.66001892089844, 238.78001403808594, 246.46002197265625, 277.84002685546875, 323.3200378417969]",206.0,74.0,100.0,0.8048780487804879,2.1142857142857143,2.272727272727273
Degummed,[TG(52:2)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,794.7,577.6,17.93,2316.0,794.7 -> 577.6,FA18:1,"TG(52:2), TG(53:9)",31,0,2316.0,17.8,18.22,489.0,"[583.1400146484375, 587.56005859375, 591.8800659179688, 616.9800415039062, 622.3600463867188, 644.2600708007812, 674.3400268554688, 680.580078125, 696.0000610351562, 724.56005859375, 754.8400268554688, 757.5000610351562, 916.6400756835938, 1029.280029296875, 1045.0400390625, 1067.4600830078125, 1339.6800537109375, 1357.60009765625, 1669.0201416015625, 1797.0201416015625, 1829.7801513671875, 2023.0001220703125, 2034.2200927734375, 2223.1201171875, 2278.040283203125, 2316.06005859375]",717.0,408.0,340.0,2.8834355828220857,3.4901960784313726,2.873529411764706
Degummed,[TG(52:2)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,766.7,577.6,17.94,9987.0,766.7 -> 577.6,FA18:1,"TG(52:2), TG(53:9)",34,0,9987.0,17.86,18.28,1410.0,"[948.1200561523438, 964.60009765625, 1005.5000610351562, 1062.380126953125, 1178.320068359375, 1221.860107421875, 1228.1201171875, 1228.1600341796875, 1228.2401123046875, 1237.4200439453125, 1256.9400634765625, 1284.6800537109375, 1338.0001220703125, 1463.4600830078125, 1629.5201416015625, 1878.3201904296875, 2724.60009765625, 4582.4404296875, 4813.72021484375, 6208.54052734375, 6582.5205078125, 7447.8603515625, 8416.98046875, 8958.3203125, 9639.9609375, 9987.041015625]",1162.0,1424.0,977.0,2.8834355828220857,3.4901960784313726,2.873529411764706
Degummed,[TG(52:3)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,792.7,575.6,15.98,955.0,792.7 -> 575.6,FA18:1,"TG(52:3), TG(53:10)",22,0,955.0,15.93,16.155,119.0,"[255.00001525878906, 289.8600158691406, 295.46002197265625, 297.52001953125, 309.1200256347656, 319.8800354003906, 331.1200256347656, 331.9000244140625, 351.9200134277344, 354.46002197265625, 360.1200256347656, 391.96002197265625, 432.6200256347656, 436.6600341796875, 455.780029296875, 479.9000244140625, 545.820068359375, 561.280029296875, 602.2000122070312, 610.1000366210938, 616.9600219726562, 794.9200439453125, 838.7400512695312, 893.5200805664062, 954.5200805664062]",398.0,128.0,203.0,3.9747899159663866,3.4453125,1.3448275862068966
Degummed,[TG(52:3)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,764.6,575.6,16.01,2387.0,764.6 -> 575.6,FA18:1,"TG(52:3), TG(53:10)",25,2,2387.0,15.92,16.34,473.0,"[585.3800659179688, 592.8600463867188, 635.280029296875, 687.4200439453125, 701.2400512695312, 705.9800415039062, 709.820068359375, 728.4800415039062, 758.9800415039062, 768.3400268554688, 804.9600830078125, 811.300048828125, 815.7000732421875, 870.3600463867188, 918.8600463867188, 934.8600463867188, 961.300048828125, 1160.60009765625, 1610.880126953125, 1670.7601318359375, 1818.9801025390625, 1983.340087890625, 2044.900146484375, 2111.840087890625, 2303.980224609375, 2387.040283203125]",787.0,441.0,273.0,3.9747899159663866,3.4453125,1.3448275862068966
Degummed,[TG(52:4)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,790.7,573.6,14.2,640.0,790.7 -> 573.6,FA18:1,TG(52:4),4,1,640.0,13.95,14.35,96.0,"[56.12000274658203, 108.04000854492188, 110.260009765625, 113.30001068115234, 117.22000885009766, 141.6800079345703, 156.9600067138672, 170.16001892089844, 177.82000732421875, 178.260009765625, 179.4600067138672, 183.04000854492188, 216.1400146484375, 245.1000213623047, 290.9200134277344, 316.9200134277344, 532.760009765625, 540.1400146484375, 557.3400268554688, 568.6800537109375, 616.8800659179688, 621.5400390625, 625.3800659179688, 626.9000244140625, 640.02001953125]",213.0,104.0,83.0,2.7395833333333335,1.9519230769230769,1.8674698795180722
Degummed,[TG(52:4)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,762.6,573.6,14.19,1897.0,762.6 -> 573.6,FA18:1,TG(52:4),7,0,1897.0,14.14,14.55,263.0,"[211.42001342773438, 230.08001708984375, 244.20001220703125, 245.18002319335938, 248.7200164794922, 258.260009765625, 258.72003173828125, 303.1400146484375, 307.52001953125, 323.4000244140625, 325.02001953125, 328.6400146484375, 334.6600341796875, 387.3000183105469, 508.2000427246094, 525.3200073242188, 526.3600463867188, 528.6000366210938, 876.9400634765625, 1277.1201171875, 1429.840087890625, 1664.9400634765625, 1846.7801513671875, 1869.8001708984375, 1896.60009765625]",345.0,203.0,155.0,2.7395833333333335,1.9519230769230769,1.8674698795180722
Degummed,[TG(52:5)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,760.6,571.6,12.38,541.0,760.6 -> 571.6,FA18:1,TG(52:5),16,1,541.0,11.95,12.39,82.0,"[51.54000473022461, 60.72000503540039, 62.18000411987305, 99.56000518798828, 99.62001037597656, 115.12001037597656, 116.18000793457031, 124.22000885009766, 127.70001220703125, 133.82000732421875, 136.98001098632812, 147.02000427246094, 156.90000915527344, 188.6400146484375, 192.760009765625, 203.58001708984375, 212.12001037597656, 220.86001586914062, 235.66001892089844, 252.62001037597656, 274.3800048828125, 276.6600341796875, 277.1200256347656, 314.1200256347656, 332.8600158691406, 421.7000427246094, 541.1400146484375]",200.0,94.0,194.0,,,
Degummed,[TG(54:2)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,822.7,605.6,19.95,1345.0,822.7 -> 605.6,FA18:1,"TG(54:2), TG(55:9)",85,2,1345.0,19.75,20.02,236.0,"[379.52001953125, 396.60003662109375, 455.34002685546875, 481.1400451660156, 500.84002685546875, 504.0400390625, 520.5000610351562, 549.800048828125, 576.6800537109375, 588.8400268554688, 619.1600341796875, 623.5400390625, 693.0400390625, 785.6800537109375, 825.7200317382812, 953.0200805664062, 1018.9400634765625, 1144.1800537109375, 1215.7401123046875, 1260.400146484375, 1273.9801025390625, 1316.580078125, 1317.4801025390625, 1320.60009765625, 1344.7200927734375]",581.0,239.0,263.0,3.5635593220338984,3.0460251046025104,2.2433460076045626
Degummed,[TG(54:2)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-9,794.6,605.6,19.92,5166.0,794.6 -> 605.6,FA18:1,"TG(54:2), TG(55:9)",88,0,5166.0,19.76,20.18,841.0,"[883.2000732421875, 891.0400390625, 931.820068359375, 952.8800659179688, 966.2800903320312, 1043.56005859375, 1046.1400146484375, 1076.9200439453125, 1132.880126953125, 1207.9200439453125, 1231.380126953125, 1278.5400390625, 1350.7200927734375, 1482.800048828125, 1599.14013671875, 1786.7401123046875, 2161.860107421875, 2708.72021484375, 2815.10009765625, 3422.2802734375, 3722.76025390625, 4438.92041015625, 4552.060546875, 4712.240234375, 5166.14013671875]",1053.0,728.0,590.0,3.5635593220338984,3.0460251046025104,2.2433460076045626
Degummed,[TG(54:3)]_FA18:1,DegummedCanola_O3on_150gN3_02082023,n-7,820.7,603.6,17.9,10785.0,820.7 -> 603.6,FA18:1,"TG(54:3), TG(55:10)",67,4,10785.0,17.3415,18.629833333333334,1955.0,"[246.28001403808594, 262.6400146484375, 266.1000061035156, 284.1600341796875, 297.0600280761719, 313.2400207519531, 319.0400085449219, 320.58001708984375, 329.8600158691406, 338.0600280761719, 338.0600280761719, 340.5000305175781, 340.5000305175781, 341.760009765625, 348.3600158691406, 349.8200378417969, 350.72003173828125, 351.4400329589844, 354.10003662109375, 355.58001708984375, 358.9400329589844, 362.22003173828125, 364.4200134277344, 364.5400390625, 366.4400329589844, 367.9400329589844, 373.3600158691406, 380.02001953125, 381.3600158691406, 381.3600158691406, 405.8200378417969, 414.8800354003906, 423.780029296875, 426.2000427246094, 436.34002685546875, 437.96002197265625, 437.96002197265625, 440.1400451660156, 442.1400451660156, 446.5000305175781, 449.46002197265625, 465.48004150390625, 465.48004150390625, 473.6800231933594, 478.9400329589844, 478.9400329589844, 487.0400390625, 487.2000427246094, 501.0200500488281, 509.0200500488281, 518.9200439453125, 526.6800537109375, 526.6800537109375, 528.06005859375, 528.06005859375, 535.760009765625, 553.9000244140625, 553.9000244140625, 556.2000122070312, 556.2000122070312, 574.06005859375, 583.4400634765625, 583.4400634765625, 585.0800170898438, 591.800048828125, 634.9600219726562, 644.4800415039062, 644.4800415039062, 670.280029296875, 718.6600341796875, 720.9000244140625, 887.5400390625, 1058.10009765625, 1058.10009765625, 1179.380126953125, 1283.900146484375, 1373.06005859375, 1493.840087890625, 1493.840087890625, 1635.64013671875, 2158.26025390625, 2158.26025390625, 2336.740234375, 2949.14013671875, 2949.14013671875, 3214.7802734375, 4351.00048828125, 4443.00048828125, 4443.00048828125, 5630.72021484375, 5630.72021484375, 6575.92041015625, 6575.92041015625, 7100.5205078125, 7100.5205078125, 7758.46044921875, 7758.46044921875, 8730.060546875, 8730.060546875, 9442.7802734375, 9442.7802734375, 10097.80078125, 10097.80078125, 10785.3603515625, 10785.3603515625]",450.0,1919.0,1231.0,3.8097186700767263,3.829598749348619,4.107229894394801
